LAT,LON,Num
46.070668,-1.092101,1345
46.070587,-1.092083,1346
46.07049,-1.092135,1347
46.070391,-1.092176,1348
46.070305,-1.092216,1349
46.070214,-1.092269,1350
46.070127,-1.09232,1351
46.070037,-1.092365,1352
46.069946,-1.092386,1353
46.069859,-1.092437,1354
46.069772,-1.092509,1355
46.069735,-1.092619,1356
46.069725,-1.092752,1357
46.069708,-1.092867,1358
46.069627,-1.092914,1359
46.069529,-1.09288,1360
46.069434,-1.092866,1361
46.069347,-1.092872,1362
46.069257,-1.092871,1363
46.06916,-1.092867,1364
46.069076,-1.092883,1365
46.068975,-1.09289,1366
46.068879,-1.092885,1367
46.068788,-1.092882,1368
46.068691,-1.092891,1369
46.068603,-1.092904,1370
46.068521,-1.092907,1371
46.068435,-1.092909,1372
46.068344,-1.092918,1373
46.068256,-1.092918,1374
46.068169,-1.092898,1375
46.068086,-1.092894,1376
46.067992,-1.09289,1377
46.067897,-1.092902,1378
46.067809,-1.092913,1379
46.067721,-1.09293,1380
46.067639,-1.092915,1381
46.067549,-1.092907,1382
46.067467,-1.092901,1383
46.067381,-1.092898,1384
46.067292,-1.092907,1385
46.067203,-1.092914,1386
46.067122,-1.092862,1387
46.067102,-1.092735,1388
46.067114,-1.092602,1389
46.067049,-1.092524,1390
46.067024,-1.092383,1391
46.066984,-1.092251,1392
46.066971,-1.092121,1393
46.066901,-1.092037,1394
46.066887,-1.091911,1395
46.066868,-1.091764,1396
46.066841,-1.091646,1397
46.066845,-1.0915,1398
46.06682,-1.091359,1399
46.066808,-1.091215,1400
46.066788,-1.091069,1401
46.066786,-1.090916,1402
46.066765,-1.09078,1403
46.066786,-1.090657,1404
46.066787,-1.090529,1405
46.066782,-1.09041,1406
46.066775,-1.090261,1407
46.06674,-1.090148,1408
46.066718,-1.090011,1409
46.066684,-1.089904,1410
46.066657,-1.08975,1411
46.066631,-1.089605,1412
46.066602,-1.089493,1413
46.066569,-1.08938,1414
46.066528,-1.089264,1415
46.066462,-1.089187,1416
46.066387,-1.08908,1417
46.066326,-1.088971,1418
46.066246,-1.088886,1419
46.066171,-1.088833,1420
46.066095,-1.088878,1421
46.066036,-1.088982,1422
46.065974,-1.089096,1423
46.065917,-1.089211,1424
46.065866,-1.089311,1425
46.065795,-1.089411,1426
46.065725,-1.08951,1427
46.065678,-1.089611,1428
46.065619,-1.089719,1429
46.065575,-1.089817,1430
46.065528,-1.089924,1431
46.065471,-1.090026,1432
46.065465,-1.090169,1433
46.06552,-1.090272,1434
46.065576,-1.090361,1435
46.06566,-1.090423,1436
46.065699,-1.090543,1437
46.065724,-1.090663,1438
46.065772,-1.090793,1439
46.065802,-1.090907,1440
46.065862,-1.091028,1441
46.065898,-1.091134,1442
46.065944,-1.091258,1443
46.066041,-1.091344,1444
46.066129,-1.091365,1445
46.066205,-1.091429,1446
46.066294,-1.091465,1447
46.066392,-1.091456,1448
46.066469,-1.091413,1449
46.066552,-1.091369,1450
46.066638,-1.091342,1451
46.066727,-1.091296,1452
46.066808,-1.091359,1453
46.066846,-1.091467,1454
46.066883,-1.091601,1455
46.066914,-1.091728,1456
46.066962,-1.091856,1457
46.066994,-1.091977,1458
46.067018,-1.092094,1459
46.067055,-1.092201,1460
46.067104,-1.092294,1461
46.06714,-1.092438,1462
46.067154,-1.092583,1463
46.067157,-1.092735,1464
46.067128,-1.092845,1465
46.067038,-1.092881,1466
46.066953,-1.092894,1467
46.066847,-1.092894,1468
46.066753,-1.09291,1469
46.066658,-1.09291,1470
46.066569,-1.092921,1471
46.066475,-1.092939,1472
46.066371,-1.092962,1473
46.066282,-1.092965,1474
46.066177,-1.09296,1475
46.066096,-1.092945,1476
46.066,-1.092927,1477
46.065913,-1.092925,1478
46.065826,-1.092923,1479
46.065732,-1.092943,1480
46.065647,-1.092945,1481
46.065557,-1.092941,1482
46.065455,-1.092947,1483
46.065358,-1.092953,1484
46.065261,-1.092969,1485
46.065158,-1.092993,1486
46.065064,-1.093022,1487
46.064981,-1.093031,1488
46.064882,-1.093033,1489
46.064792,-1.093038,1490
46.064689,-1.093043,1491
46.064602,-1.093044,1492
46.064496,-1.09304,1493
46.064391,-1.093038,1494
46.064298,-1.093063,1495
46.064208,-1.093067,1496
46.064121,-1.093073,1497
46.064029,-1.093064,1498
46.063933,-1.093042,1499
46.063842,-1.093019,1500
46.06373,-1.093009,1501
46.063626,-1.09302,1502
46.063521,-1.093026,1503
46.06343,-1.09301,1504
46.063346,-1.092996,1505
46.06326,-1.093,1506
46.063161,-1.093013,1507
46.063066,-1.093006,1508
46.062975,-1.093018,1509
46.062892,-1.093009,1510
46.062794,-1.093002,1511
46.06271,-1.092991,1512
46.062613,-1.09301,1513
46.062508,-1.093013,1514
46.062414,-1.09304,1515
46.062312,-1.09304,1516
46.06223,-1.092978,1517
46.062155,-1.092881,1518
46.062082,-1.092823,1519
46.06201,-1.09274,1520
46.061952,-1.092647,1521
46.061897,-1.092541,1522
46.061834,-1.092429,1523
46.061774,-1.092313,1524
46.061714,-1.092208,1525
46.061634,-1.092106,1526
46.061568,-1.09203,1527
46.061488,-1.09197,1528
46.061424,-1.091879,1529
46.061362,-1.091778,1530
46.061304,-1.091664,1531
46.061231,-1.091555,1532
46.061182,-1.091453,1533
46.061116,-1.091368,1534
46.061051,-1.091265,1535
46.060979,-1.091174,1536
46.060908,-1.091076,1537
46.060828,-1.091023,1538
46.060742,-1.090946,1539
46.060655,-1.090877,1540
46.06057,-1.090815,1541
46.060487,-1.09074,1542
46.060411,-1.090677,1543
46.060336,-1.090627,1544
46.060251,-1.090559,1545
46.060175,-1.090496,1546
46.060091,-1.090438,1547
46.060019,-1.090382,1548
46.059943,-1.090332,1549
46.059849,-1.090315,1550
46.059761,-1.090298,1551
46.059684,-1.090257,1552
46.059596,-1.090208,1553
46.059515,-1.090156,1554
46.059441,-1.090102,1555
46.059353,-1.090042,1556
46.059267,-1.089976,1557
46.05917,-1.089926,1558
46.059071,-1.089865,1559
46.058997,-1.089784,1560
46.058909,-1.089731,1561
46.058827,-1.089671,1562
46.058748,-1.089613,1563
46.058655,-1.089556,1564
46.058559,-1.089508,1565
46.058469,-1.089474,1566
46.058364,-1.089459,1567
46.058262,-1.089448,1568
46.058162,-1.089435,1569
46.05806,-1.089447,1570
46.057944,-1.089459,1571
46.057846,-1.08948,1572
46.057744,-1.08949,1573
46.057656,-1.08948,1574
46.057569,-1.089478,1575
46.057476,-1.089481,1576
46.057394,-1.089483,1577
46.057288,-1.089491,1578
46.057205,-1.089462,1579
46.057115,-1.089386,1580
46.057039,-1.089317,1581
46.056974,-1.089243,1582
46.05691,-1.08917,1583
46.056831,-1.089146,1584
46.056745,-1.089164,1585
46.056657,-1.089171,1586
46.056575,-1.089184,1587
46.056482,-1.089201,1588
46.056382,-1.089176,1589
46.056278,-1.089139,1590
46.056196,-1.08915,1591
46.056102,-1.089201,1592
46.056032,-1.089269,1593
46.055953,-1.089329,1594
46.05586,-1.089382,1595
46.055773,-1.089391,1596
46.055667,-1.089403,1597
46.05558,-1.089424,1598
46.055487,-1.08944,1599
46.055406,-1.089397,1600
46.055327,-1.089311,1601
46.055276,-1.089212,1602
46.055235,-1.089091,1603
46.055165,-1.089029,1604
46.055066,-1.089036,1605
46.054975,-1.089056,1606
46.054883,-1.089047,1607
46.054784,-1.089048,1608
46.054703,-1.08906,1609
46.054621,-1.089063,1610
46.05453,-1.089069,1611
46.054444,-1.089081,1612
46.054357,-1.089072,1613
46.054265,-1.089034,1614
46.054157,-1.089,1615
46.054057,-1.088971,1616
46.054009,-1.088843,1617
46.053961,-1.088966,1618
46.053908,-1.089104,1619
46.053832,-1.089192,1620
46.053761,-1.089277,1621
46.053693,-1.089352,1622
46.053625,-1.089422,1623
46.053546,-1.089512,1624
46.05348,-1.089587,1625
46.053417,-1.089664,1626
46.053347,-1.089742,1627
46.053284,-1.089832,1628
46.053222,-1.089912,1629
46.053141,-1.090004,1630
46.053065,-1.090076,1631
46.052977,-1.090159,1632
46.052904,-1.09024,1633
46.05283,-1.090325,1634
46.052748,-1.090418,1635
46.052677,-1.090493,1636
46.052599,-1.090573,1637
46.052535,-1.090673,1638
46.052577,-1.090559,1639
46.052652,-1.090466,1640
46.052718,-1.090392,1641
46.052786,-1.090321,1642
46.05286,-1.090239,1643
46.052941,-1.090139,1644
46.053015,-1.090071,1645
46.053078,-1.089996,1646
46.053166,-1.089887,1647
46.053252,-1.089802,1648
46.053344,-1.089718,1649
46.053419,-1.089621,1650
46.053487,-1.089536,1651
46.053569,-1.089453,1652
46.053654,-1.089355,1653
46.053724,-1.089273,1654
46.053797,-1.089221,1655
46.05388,-1.089144,1656
46.053947,-1.089038,1657
46.053985,-1.088905,1658
46.053963,-1.088749,1659
46.053919,-1.088625,1660
46.053856,-1.088537,1661
46.05378,-1.088464,1662
46.053698,-1.088379,1663
46.053636,-1.0883,1664
46.053574,-1.088218,1665
46.053509,-1.08813,1666
46.053461,-1.088018,1667
46.053449,-1.087887,1668
46.053453,-1.087738,1669
46.053483,-1.087609,1670
46.053486,-1.087468,1671
46.053487,-1.087328,1672
46.053492,-1.087196,1673
46.053486,-1.087068,1674
46.053472,-1.086921,1675
46.053454,-1.086772,1676
46.053436,-1.086634,1677
46.053415,-1.086501,1678
46.053384,-1.086393,1679
46.053353,-1.08625,1680
46.053317,-1.086144,1681
46.053275,-1.086039,1682
46.053242,-1.085924,1683
46.053207,-1.085818,1684
46.053195,-1.085688,1685
46.053188,-1.085547,1686
46.053145,-1.085414,1687
46.053112,-1.085278,1688
46.053098,-1.085152,1689
46.053075,-1.084998,1690
46.053053,-1.084856,1691
46.053039,-1.084707,1692
46.053042,-1.084573,1693
46.053048,-1.084456,1694
46.053071,-1.084323,1695
46.053085,-1.0842,1696
46.053096,-1.084077,1697
46.053116,-1.083955,1698
46.053118,-1.083834,1699
46.053122,-1.0837,1700
46.053138,-1.083552,1701
46.053156,-1.083406,1702
46.053238,-1.083437,1703
46.053259,-1.083552,1704
46.05327,-1.083708,1705
46.053355,-1.083676,1706
46.053414,-1.083593,1707
46.053463,-1.083482,1708
46.053495,-1.083361,1709
46.053479,-1.083205,1710
46.053501,-1.083062,1711
46.053501,-1.082933,1712
46.053493,-1.082802,1713
46.053493,-1.082675,1714
46.053495,-1.082551,1715
46.05349,-1.082432,1716
46.053466,-1.082294,1717
46.053452,-1.082174,1718
46.053475,-1.08205,1719
46.053483,-1.081904,1720
46.053487,-1.081774,1721
46.053493,-1.08163,1722
46.053536,-1.081514,1723
46.053527,-1.081376,1724
46.053531,-1.081251,1725
46.053581,-1.081137,1726
46.053629,-1.081035,1727
46.053689,-1.080925,1728
46.053763,-1.080842,1729
46.053836,-1.080755,1730
46.053894,-1.080643,1731
46.053958,-1.080535,1732
46.054019,-1.080449,1733
46.054103,-1.080347,1734
46.054189,-1.080282,1735
46.054256,-1.080194,1736
46.054318,-1.080077,1737
46.054377,-1.079964,1738
46.054432,-1.07984,1739
46.054489,-1.079752,1740
46.05456,-1.079683,1741
46.054635,-1.079603,1742
46.054708,-1.079543,1743
46.054776,-1.079446,1744
46.054838,-1.07934,1745
46.054904,-1.079225,1746
46.054967,-1.079149,1747
46.055042,-1.079056,1748
46.055115,-1.078959,1749
46.05518,-1.078877,1750
46.055248,-1.078758,1751
46.055312,-1.078659,1752
46.055376,-1.078539,1753
46.055457,-1.078432,1754
46.05554,-1.07835,1755
46.055604,-1.07827,1756
46.055674,-1.078166,1757
46.055735,-1.078064,1758
46.055819,-1.077954,1759
46.055888,-1.077853,1760
46.05595,-1.077768,1761
46.056025,-1.077667,1762
46.056084,-1.077534,1763
46.056149,-1.077432,1764
46.056213,-1.077314,1765
46.056268,-1.077196,1766
46.056324,-1.077083,1767
46.056382,-1.076988,1768
46.056441,-1.076907,1769
46.056497,-1.076794,1770
46.056588,-1.07672,1771
46.056662,-1.076656,1772
46.056746,-1.076604,1773
46.056796,-1.076702,1774
46.056839,-1.07682,1775
46.056877,-1.076948,1776
46.056915,-1.077073,1777
46.056948,-1.077183,1778
46.056991,-1.07733,1779
46.057065,-1.077403,1780
46.057128,-1.077488,1781
46.057185,-1.077574,1782
46.057229,-1.077673,1783
46.057282,-1.077797,1784
46.057315,-1.077937,1785
46.057371,-1.078034,1786
46.0574,-1.078186,1787
46.057425,-1.078329,1788
46.057471,-1.078427,1789
46.057543,-1.078499,1790
46.057632,-1.078591,1791
46.057663,-1.07871,1792
46.05768,-1.07884,1793
46.057712,-1.078977,1794
46.057787,-1.079073,1795
46.057821,-1.079206,1796
46.057834,-1.079349,1797
46.057852,-1.079492,1798
46.057867,-1.079647,1799
46.057867,-1.079769,1800
46.057866,-1.079927,1801
46.057847,-1.080077,1802
46.05784,-1.080213,1803
46.057917,-1.080173,1804
46.057966,-1.080051,1805
46.05804,-1.079954,1806
46.058101,-1.07986,1807
46.05816,-1.07976,1808
46.058192,-1.079649,1809
46.058232,-1.079522,1810
46.058246,-1.079398,1811
46.058244,-1.079268,1812
46.058254,-1.079122,1813
46.05828,-1.078981,1814
46.058276,-1.078854,1815
46.058292,-1.078726,1816
46.058299,-1.078598,1817
46.058326,-1.078484,1818
46.058362,-1.078369,1819
46.058406,-1.078248,1820
46.058456,-1.078143,1821
46.058479,-1.078021,1822
46.05852,-1.07789,1823
46.058565,-1.077781,1824
46.058616,-1.077687,1825
46.058662,-1.077558,1826
46.058675,-1.077417,1827
46.058679,-1.077299,1828
46.058706,-1.077178,1829
46.058758,-1.077088,1830
46.058844,-1.077016,1831
46.058922,-1.076953,1832
46.059028,-1.076941,1833
46.059131,-1.076932,1834
46.059216,-1.076945,1835
46.059326,-1.076963,1836
46.059409,-1.076991,1837
46.059507,-1.077019,1838
46.059598,-1.077052,1839
46.05967,-1.077146,1840
46.059674,-1.077298,1841
46.059664,-1.077419,1842
46.059738,-1.077514,1843
46.059842,-1.077539,1844
46.059932,-1.077573,1845
46.060026,-1.077617,1846
46.06011,-1.077653,1847
46.060208,-1.077697,1848
46.06029,-1.077763,1849
46.060365,-1.077821,1850
46.060437,-1.077884,1851
46.060417,-1.078025,1852
46.060386,-1.078144,1853
46.060361,-1.078261,1854
46.060339,-1.078393,1855
46.060296,-1.078533,1856
46.060264,-1.078651,1857
46.060239,-1.078788,1858
46.060213,-1.078909,1859
46.060183,-1.079019,1860
46.060151,-1.07915,1861
46.060136,-1.079285,1862
46.060119,-1.079412,1863
46.060097,-1.079562,1864
46.060071,-1.079691,1865
46.060049,-1.079821,1866
46.060021,-1.079952,1867
46.059996,-1.080083,1868
46.059964,-1.080231,1869
46.059942,-1.080356,1870
46.059921,-1.080487,1871
46.0599,-1.080605,1872
46.059861,-1.080743,1873
46.059844,-1.080868,1874
46.059823,-1.081002,1875
46.059807,-1.081124,1876
46.059797,-1.081246,1877
46.059783,-1.081389,1878
46.05976,-1.08154,1879
46.059748,-1.081682,1880
46.059737,-1.081812,1881
46.059742,-1.081956,1882
46.059723,-1.082088,1883
46.059702,-1.082207,1884
46.059672,-1.082346,1885
46.059654,-1.082486,1886
46.059648,-1.082634,1887
46.059656,-1.082772,1888
46.059617,-1.082891,1889
46.059536,-1.082939,1890
46.059459,-1.082983,1891
46.059386,-1.083053,1892
46.059376,-1.083169,1893
46.059393,-1.083293,1894
46.059421,-1.08343,1895
46.05945,-1.083552,1896
46.059476,-1.083667,1897
46.059487,-1.083803,1898
46.05951,-1.083916,1899
46.059531,-1.084038,1900
46.059529,-1.084177,1901
46.059526,-1.084303,1902
46.05952,-1.08442,1903
46.059517,-1.084565,1904
46.059555,-1.084694,1905
46.059544,-1.084829,1906
46.059535,-1.084967,1907
46.059526,-1.085099,1908
46.059539,-1.085221,1909
46.059557,-1.085352,1910
46.059553,-1.085483,1911
46.059558,-1.085618,1912
46.059578,-1.085738,1913
46.059587,-1.085883,1914
46.059596,-1.086033,1915
46.059604,-1.086177,1916
46.059578,-1.086295,1917
46.059493,-1.086391,1918
46.059409,-1.086421,1919
46.059314,-1.086424,1920
46.05921,-1.086438,1921
46.059102,-1.086473,1922
46.05902,-1.086519,1923
46.058931,-1.086535,1924
46.058842,-1.086542,1925
46.058738,-1.08655,1926
46.058652,-1.086544,1927
46.058583,-1.086457,1928
46.058536,-1.086349,1929
46.058473,-1.086243,1930
46.058419,-1.086117,1931
46.058376,-1.085998,1932
46.058352,-1.085878,1933
46.058321,-1.085723,1934
46.058283,-1.085606,1935
46.058263,-1.085492,1936
46.05819,-1.085408,1937
46.058115,-1.085296,1938
46.058065,-1.085174,1939
46.058041,-1.085049,1940
46.058009,-1.084914,1941
46.057996,-1.084784,1942
46.057989,-1.084641,1943
46.057987,-1.084524,1944
46.057916,-1.084457,1945
46.057826,-1.08446,1946
46.057731,-1.084459,1947
46.057643,-1.08447,1948
46.057547,-1.084479,1949
46.05745,-1.084497,1950
46.057345,-1.084521,1951
46.057243,-1.084525,1952
46.057143,-1.084531,1953
46.05705,-1.084539,1954
46.056954,-1.084558,1955
46.056861,-1.084588,1956
46.056781,-1.084603,1957
46.05668,-1.084615,1958
46.05659,-1.084637,1959
46.056491,-1.084641,1960
46.056385,-1.084662,1961
46.056302,-1.084686,1962
46.05621,-1.084698,1963
46.056116,-1.084716,1964
46.05603,-1.084751,1965
46.055941,-1.084766,1966
46.055829,-1.084773,1967
46.055736,-1.084783,1968
46.055653,-1.084793,1969
46.055563,-1.084802,1970
46.055454,-1.084812,1971
46.055358,-1.084831,1972
46.055267,-1.08484,1973
46.055165,-1.08486,1974
46.055072,-1.084877,1975
46.055016,-1.084762,1976
46.055006,-1.084642,1977
46.054982,-1.084524,1978
46.054899,-1.084617,1979
46.054951,-1.084521,1980
46.054977,-1.084388,1981
46.055046,-1.084268,1982
46.055109,-1.084188,1983
46.055187,-1.084095,1984
46.055255,-1.084001,1985
46.055326,-1.083905,1986
46.05539,-1.083816,1987
46.055474,-1.083735,1988
46.055535,-1.08365,1989
46.05564,-1.083589,1990
46.055723,-1.083574,1991
46.055807,-1.083561,1992
46.055895,-1.083519,1993
46.055979,-1.08348,1994
